,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
17137.0,43,3,151089,12,9,6,3,1,3,1,0,0,50,22,2
17138.0,21,0,244312,7,5,1,7,0,3,1,0,0,30,33,2
17139.0,33,0,209317,7,5,1,14,4,3,1,0,0,45,33,2
17140.0,48,0,99096,10,10,5,5,4,3,2,0,1590,38,22,2
17141.0,22,0,374116,12,9,1,11,0,3,2,0,0,36,22,2
17142.0,29,0,205249,0,14,6,4,1,0,1,0,0,40,37,2
17143.0,42,1,326083,14,11,6,6,1,3,1,0,0,40,22,2
17144.0,28,1,183523,12,9,6,7,1,3,1,0,0,50,12,2
17145.0,36,0,350783,12,9,1,6,4,3,2,0,0,38,22,2
17146.0,66,5,140849,12,9,2,14,4,3,2,0,0,25,22,2
17147.0,44,0,175943,13,13,6,6,2,3,2,0,0,20,22,2
17148.0,45,5,125933,10,10,5,5,6,5,2,0,0,40,22,2
17149.0,49,0,225124,12,9,5,14,0,5,2,0,0,40,22,2
17150.0,36,0,272090,13,13,5,6,6,3,2,0,0,45,33,2
17151.0,48,0,40666,4,7,6,12,1,3,1,0,0,60,22,2
17152.0,19,0,35245,12,9,1,1,0,3,1,0,0,40,22,2
17153.0,36,0,167482,13,13,6,5,1,3,1,0,0,40,22,0
17154.0,41,0,204662,0,14,6,4,1,3,1,0,0,45,22,0
17155.0,32,0,291147,10,10,6,3,1,3,1,0,0,50,22,2
17156.0,49,0,179869,12,9,6,7,1,3,1,0,0,40,22,0
17157.0,51,1,205100,12,9,6,4,2,3,2,0,0,40,22,2
17158.0,20,0,352139,10,10,5,14,0,3,2,0,0,29,22,2
17159.0,39,0,111268,13,13,1,5,0,3,2,0,0,40,22,2
17160.0,38,0,247111,12,9,6,9,1,3,1,0,0,40,22,0
17161.0,19,0,271446,10,10,1,14,0,3,2,0,0,25,22,2
17162.0,29,5,132412,13,13,1,12,0,3,1,0,0,40,22,2
17163.0,52,3,74712,12,9,6,3,1,0,1,0,0,40,22,0
17164.0,22,0,94662,14,11,1,7,4,3,1,0,0,44,22,2
17165.0,44,3,33126,10,10,6,4,1,3,1,0,0,80,22,2
17166.0,43,0,133584,12,9,5,7,4,3,1,0,0,40,22,2
17167.0,41,5,103759,10,10,6,1,1,3,1,3942,0,40,22,2
17168.0,63,6,64448,12,9,6,8,1,3,1,0,0,40,22,2
17169.0,40,0,374367,14,11,0,3,4,5,1,0,0,44,22,2
17170.0,40,0,179666,13,13,1,4,4,3,1,0,0,30,13,2
17171.0,18,0,99219,4,7,1,3,0,3,2,0,0,15,22,2
17172.0,57,3,180211,6,15,6,6,1,0,1,0,0,50,32,0
17173.0,54,5,219276,13,13,6,4,1,0,1,0,0,40,19,0
17174.0,44,0,150011,13,13,5,6,6,3,2,0,0,40,22,2
17175.0,20,0,231231,10,10,1,3,4,3,1,0,0,30,22,2
17176.0,40,0,182217,10,10,6,14,2,3,2,0,0,40,34,2
17177.0,29,0,277342,10,10,1,1,6,3,1,0,0,40,22,2
17178.0,22,0,140001,13,13,1,5,4,3,1,0,0,40,22,2
17179.0,44,0,99651,0,14,6,4,1,3,1,5178,0,40,22,0
17180.0,45,0,223319,10,10,5,3,0,3,1,0,0,45,22,2
17181.0,52,0,235307,13,13,6,6,1,3,1,0,0,40,22,0
17182.0,57,0,206343,12,9,0,13,4,3,1,2174,0,40,15,2
17183.0,51,5,156003,12,9,5,2,4,3,1,0,0,40,22,2
17184.0,23,0,529223,13,13,1,3,0,5,1,0,0,10,22,2
17185.0,22,0,202871,14,11,6,14,1,3,1,0,0,44,22,2
17186.0,37,0,58337,10,10,5,4,4,3,2,0,0,40,22,0
17187.0,58,7,298643,12,9,5,5,6,5,2,0,0,40,22,2
17188.0,61,0,191188,2,6,2,0,6,3,1,0,0,20,22,2
17189.0,30,0,96287,0,14,1,6,4,3,2,0,0,45,22,2
17190.0,23,0,104443,10,10,1,5,0,3,2,0,0,40,22,2
17191.0,30,0,323054,2,6,5,14,4,1,1,0,0,40,22,2
17192.0,18,0,95917,12,9,1,14,0,3,1,0,0,25,13,2
17193.0,34,0,238305,10,10,6,14,2,3,2,0,1628,12,26,2
17194.0,23,0,49296,12,9,1,12,5,5,1,0,0,40,22,2
17195.0,23,0,50953,10,10,1,11,0,3,2,0,0,10,22,2
17196.0,57,0,124507,13,13,6,3,1,3,1,0,0,55,22,0
17197.0,58,0,239523,12,9,6,4,1,3,1,0,0,45,22,0
17198.0,59,1,309124,12,9,6,1,1,3,1,0,0,40,22,0
17199.0,27,0,240172,13,13,4,5,4,3,1,0,0,40,22,2
17200.0,50,0,105010,13,13,6,0,1,3,1,0,0,45,22,0
17201.0,44,5,135056,0,14,5,6,6,3,2,0,0,16,26,2
17202.0,25,0,178478,13,13,1,9,0,3,2,0,0,40,22,2
17203.0,33,0,23871,12,9,5,14,6,3,2,0,0,30,22,2
17204.0,22,0,362309,10,10,1,14,0,3,1,0,0,35,22,2
17205.0,21,0,257781,10,10,1,7,0,3,1,0,1719,30,22,2
17206.0,44,0,175669,4,7,6,6,2,3,2,5178,0,36,22,0
17207.0,50,0,297906,10,10,6,3,1,0,1,0,0,50,22,0
17208.0,44,0,230684,12,9,6,1,1,3,1,0,0,45,22,2
17209.0,53,6,123011,12,9,6,8,1,3,1,0,0,40,22,0
17210.0,41,0,170866,13,13,6,4,1,3,1,0,0,50,22,0
17211.0,54,5,182543,10,10,2,5,6,3,2,0,0,40,3,2
17212.0,60,1,236470,15,4,6,0,1,3,1,0,0,40,22,2
17213.0,58,0,33725,0,14,5,6,4,3,1,0,0,20,22,2
17214.0,27,0,188941,10,10,6,9,1,3,1,3908,0,40,22,2
17215.0,43,0,206878,12,9,1,5,6,3,2,0,0,60,22,2
17216.0,33,5,173806,1,12,6,12,1,3,1,0,0,40,22,2
17217.0,24,0,190709,10,10,6,1,1,3,1,0,0,65,22,2
17218.0,41,0,149102,12,9,1,1,4,3,1,0,0,40,40,2
17219.0,21,0,25265,12,9,1,7,0,3,1,0,0,40,22,2
17220.0,39,0,100669,10,10,6,7,0,0,1,0,0,40,22,2
17221.0,27,3,114158,13,13,1,4,0,3,2,0,0,40,22,2
17222.0,50,0,228057,12,9,6,1,1,3,1,0,0,40,22,2
17223.0,20,0,54012,12,9,1,12,0,3,1,0,0,40,22,2
17224.0,46,7,219967,13,13,6,4,1,3,1,0,0,40,22,0
17225.0,49,0,239865,4,7,6,1,1,3,1,0,0,40,22,2
17226.0,35,2,119421,13,13,6,4,2,3,2,0,0,35,22,0
17227.0,56,1,220187,10,10,6,14,1,3,1,0,0,45,22,0
17228.0,41,5,33068,0,14,5,6,4,3,1,0,1974,40,22,2
17229.0,41,1,277783,10,10,5,7,4,3,1,0,2001,50,22,2
17230.0,42,0,175515,12,9,6,7,1,3,1,0,0,40,22,2
17231.0,58,5,271795,15,4,6,7,1,3,1,0,0,40,22,2
17232.0,43,0,70055,10,10,6,5,1,3,1,0,0,40,22,2
17233.0,25,0,352806,12,9,5,14,4,3,2,0,0,40,3,2
17234.0,57,0,266189,12,9,5,5,6,3,2,0,0,42,22,2
17235.0,49,0,102945,15,4,2,13,4,3,2,0,0,40,22,2
17236.0,23,0,173851,10,10,6,12,1,3,1,0,0,40,22,2
17237.0,59,0,144092,12,9,6,7,1,3,1,0,0,40,22,2
17238.0,50,0,198681,10,10,6,1,1,3,1,0,0,70,22,0
17239.0,33,0,351810,13,13,1,6,4,3,2,0,0,45,3,2
17240.0,52,0,180142,0,14,6,9,1,3,1,0,0,45,22,2
17241.0,37,3,175360,12,9,6,7,1,3,1,0,0,40,22,0
17242.0,30,3,224498,12,9,5,5,6,3,2,0,0,40,22,2
17243.0,39,3,154641,12,9,5,7,6,3,1,0,0,60,22,2
17244.0,54,5,152540,10,10,5,7,6,3,1,0,0,42,22,2
17245.0,52,0,217663,12,9,6,3,1,3,1,0,0,45,22,0
17246.0,22,5,138575,12,9,1,2,6,3,1,0,0,56,22,2
17247.0,19,6,32477,10,10,1,8,0,3,1,0,0,25,22,2
17248.0,65,0,101104,12,9,6,3,1,3,1,9386,0,10,22,0
17249.0,32,0,44677,13,13,1,5,4,3,1,0,0,40,22,2
17250.0,25,0,456618,15,4,1,13,6,3,1,0,0,40,33,2
17251.0,34,0,227282,10,10,1,7,4,3,1,0,0,40,22,2
17252.0,47,0,27624,14,11,1,14,4,3,2,0,0,55,22,2
17253.0,24,0,281403,12,9,1,0,0,3,1,0,0,98,22,2
17254.0,63,7,39181,9,16,5,4,4,3,2,0,2559,60,22,0
17255.0,48,0,377140,3,3,1,11,6,3,2,0,0,35,31,2
17256.0,26,0,299810,12,9,1,3,4,3,2,0,0,50,22,2
17257.0,28,0,181916,10,10,0,13,4,3,1,0,0,40,22,2
17258.0,23,0,237044,12,9,1,14,0,5,1,0,0,12,22,2
17259.0,57,3,123053,6,15,6,6,1,0,1,15024,0,50,25,0
17260.0,64,2,269512,13,13,5,9,4,3,1,0,0,40,22,2
17261.0,28,0,44767,13,13,1,4,0,3,1,0,0,50,22,0
17262.0,28,0,67218,15,4,6,3,5,3,1,0,0,40,22,2
17263.0,34,0,176992,10,10,6,13,1,3,1,0,0,40,22,2
17264.0,38,1,43712,4,7,6,4,1,3,1,0,1887,45,22,0
17265.0,44,0,379919,1,12,6,0,1,3,1,0,0,60,22,0
17266.0,34,0,104509,14,11,1,6,4,3,2,1639,0,20,22,2
17267.0,18,0,212370,12,9,6,7,1,3,1,0,0,25,22,2
17268.0,36,0,179666,11,8,6,7,1,2,1,0,0,40,22,2
17269.0,73,1,233882,12,9,6,0,1,0,1,0,2457,40,21,2
17270.0,24,0,197387,12,9,1,14,0,3,1,0,0,40,3,2
17271.0,29,5,220656,13,13,6,4,1,5,1,0,0,40,22,0
17272.0,33,0,181091,10,10,6,6,1,3,1,0,0,40,22,2
17273.0,57,7,135028,12,9,0,5,5,5,2,0,0,35,22,2
17274.0,41,0,185057,14,11,1,7,4,3,2,0,0,40,26,2
17275.0,55,0,106498,2,6,2,1,4,5,2,0,0,35,22,2
17276.0,21,0,203003,2,6,6,7,1,3,1,0,0,40,22,2
17277.0,36,1,223789,0,14,6,6,1,3,1,0,0,45,22,0
17278.0,26,0,184026,10,10,1,6,4,2,1,0,0,50,22,2
17279.0,32,6,335427,13,13,6,8,2,3,2,0,0,20,22,0
17280.0,40,0,65866,10,10,5,9,6,3,2,0,213,40,22,2
17281.0,32,0,372692,12,9,6,7,1,3,1,0,0,40,22,2
17282.0,21,0,45607,10,10,1,14,0,3,2,0,0,40,22,2
17283.0,59,2,303176,10,10,6,4,1,3,1,0,2179,40,22,2
17284.0,29,0,138190,12,9,1,3,6,5,2,0,1138,40,22,2
17285.0,29,1,212895,10,10,5,13,4,3,1,0,0,48,22,2
17286.0,59,3,31359,0,14,6,4,1,3,1,15024,0,80,22,0
17287.0,58,0,147989,12,9,6,1,1,3,1,0,0,40,22,0
17288.0,47,0,145290,12,9,6,13,1,3,1,0,0,45,22,2
17289.0,44,0,262684,12,9,5,5,4,3,2,0,1504,45,22,2
17290.0,31,0,132601,12,9,1,14,0,3,1,0,0,40,22,2
17291.0,42,1,30759,12,9,6,7,1,3,1,0,0,35,22,2
17292.0,19,0,319889,12,9,1,14,0,3,1,0,0,25,22,2
17293.0,66,0,29431,12,9,6,3,1,3,1,0,0,50,22,2
17294.0,41,0,111483,12,9,6,13,1,3,1,0,0,45,22,2
17295.0,22,0,184756,10,10,1,3,0,3,2,0,0,30,22,2
17296.0,31,0,651396,12,9,1,3,0,3,2,0,1594,30,22,2
17297.0,30,0,187560,13,13,1,3,4,3,1,0,0,40,22,2
17298.0,36,1,84848,12,9,0,14,4,3,2,0,0,16,22,2
17299.0,75,6,36243,9,16,1,8,4,3,1,0,0,40,22,2
17300.0,41,2,88913,1,12,5,6,6,0,2,0,0,36,22,2
17301.0,19,0,73190,10,10,1,12,0,3,1,0,0,20,22,2
17302.0,60,0,132529,12,9,6,14,1,3,1,0,0,40,22,2
17303.0,24,0,214542,4,7,1,1,0,3,1,0,0,40,22,2
17304.0,25,0,217006,4,7,6,13,1,3,1,0,0,40,22,2
17305.0,52,0,169785,10,10,1,4,4,3,2,0,0,50,22,2
17306.0,30,0,75573,13,13,1,4,4,3,2,0,0,45,39,2
17307.0,37,0,239171,12,9,6,7,1,3,1,0,0,40,22,0
17308.0,55,1,53566,9,16,5,4,4,3,2,0,0,30,22,2
17309.0,20,0,117109,10,10,1,5,5,5,2,0,0,24,22,2
17310.0,32,0,398019,15,4,1,11,4,3,2,0,0,15,3,2
17311.0,18,0,114008,12,9,1,14,0,3,1,0,0,35,22,2
17312.0,24,0,204653,10,10,1,7,0,3,1,0,0,40,22,2
17313.0,33,5,254935,10,10,6,2,1,3,1,0,0,45,22,2
17314.0,76,6,84755,10,10,2,8,6,3,2,0,0,40,22,2
17315.0,57,5,198145,0,14,6,2,1,3,1,0,0,14,22,0
17316.0,53,0,174020,0,14,5,6,6,3,2,0,1876,38,22,2
17317.0,19,0,451951,12,9,1,3,4,3,2,0,0,40,22,2
17318.0,50,5,172175,6,15,6,6,1,3,1,0,0,40,22,0
17319.0,27,0,209472,13,13,1,4,4,3,1,0,0,50,22,2
17320.0,40,0,336707,14,11,0,7,4,3,2,0,0,60,22,2
17321.0,26,6,431861,2,6,0,8,4,3,1,0,0,40,22,2
17322.0,47,3,156728,12,9,6,3,1,3,1,0,0,55,22,2
17323.0,39,7,290321,14,11,6,6,1,3,1,0,0,50,22,2
17324.0,49,2,206577,10,10,5,5,0,3,1,0,0,40,22,2
17325.0,28,1,149324,10,10,6,6,1,3,1,0,0,7,22,2
17326.0,33,6,49593,10,10,6,8,2,5,2,0,0,30,22,2
17327.0,50,0,98975,13,13,6,4,1,3,1,15024,0,40,22,0
17328.0,28,0,181659,4,7,1,1,0,3,1,0,0,50,22,2
17329.0,30,0,174789,12,9,6,3,1,3,1,0,0,40,22,2
17330.0,47,0,102308,0,14,6,4,1,3,1,99999,0,50,22,0
17331.0,39,0,184801,13,13,6,6,1,3,1,0,0,40,22,0
17332.0,37,0,176014,12,9,6,3,1,3,1,0,0,50,22,2
17333.0,50,0,256861,12,9,6,3,1,3,1,0,0,80,22,2
17334.0,37,0,239397,2,6,6,13,1,3,1,0,0,40,3,2
17335.0,26,0,233777,12,9,6,13,1,3,1,0,0,40,22,0
17336.0,55,0,236520,14,11,6,7,1,3,1,0,0,40,22,0
17337.0,46,0,70754,13,13,6,6,1,3,1,0,0,40,22,0
17338.0,32,0,245378,12,9,6,3,1,3,1,0,0,60,22,2
17339.0,26,0,176729,13,13,1,7,4,3,1,0,0,45,22,0
17340.0,32,0,154120,12,9,6,1,1,3,1,7298,0,40,22,0
17341.0,43,0,88913,10,10,1,12,0,0,2,1055,0,40,22,2
17342.0,19,0,517036,12,9,5,7,4,3,2,0,0,40,33,2
17343.0,38,0,436361,12,9,5,14,4,3,2,0,0,75,22,2
17344.0,38,0,231037,3,3,6,3,1,3,1,0,0,40,3,2
17345.0,65,0,209831,14,11,6,5,2,3,2,0,0,40,22,2
17346.0,70,1,143833,10,10,6,4,1,3,1,0,2246,40,22,0
17347.0,48,6,167381,12,9,2,8,6,3,2,0,0,25,22,2
17348.0,44,0,215468,13,13,0,13,6,5,2,0,0,7,22,2
17349.0,32,0,200700,10,10,1,3,4,3,1,0,0,50,22,2
17350.0,30,5,191777,12,9,1,2,0,5,2,0,0,40,22,2
17351.0,49,7,195437,1,12,6,5,1,3,1,0,0,60,22,0
17352.0,23,0,149396,12,9,1,5,0,5,2,0,0,40,22,2
17353.0,25,0,104746,10,10,6,12,1,3,1,0,0,16,22,2
17354.0,19,0,108147,10,10,1,5,0,3,2,0,0,15,22,2
17355.0,27,0,238859,14,11,1,7,4,3,1,0,0,40,22,2
17356.0,43,2,23157,12,9,1,1,4,3,1,0,0,60,22,2
17357.0,38,0,497788,12,9,6,7,1,3,1,0,0,50,22,2
17358.0,42,0,141558,0,14,6,6,1,3,1,0,0,60,22,2
17359.0,33,7,117963,13,13,1,5,0,3,1,0,0,38,22,2
17360.0,30,0,232356,13,13,6,4,1,3,1,0,0,40,22,0
17361.0,29,0,157941,13,13,1,9,4,3,1,0,0,40,22,2
17362.0,30,0,103642,4,7,6,7,1,3,1,0,0,40,22,2
17363.0,26,0,169727,12,9,6,9,1,3,1,0,0,40,22,2
17364.0,43,0,274731,13,13,6,6,1,3,1,0,0,40,22,0
17365.0,30,0,161572,12,9,6,14,2,3,2,0,0,45,22,2
17366.0,38,0,48779,10,10,6,1,1,3,1,0,0,40,22,0
17367.0,48,0,141511,0,14,6,4,1,3,1,0,0,40,22,0
17368.0,57,0,314153,13,13,6,3,1,3,1,0,1887,55,22,0
17369.0,30,0,168334,12,9,6,3,2,3,2,0,0,30,22,2
17370.0,42,5,267252,0,14,0,4,6,5,1,0,0,45,22,0
17371.0,31,1,312055,12,9,6,4,1,3,1,0,0,70,22,2
17372.0,32,0,207937,10,10,1,7,4,3,1,0,0,40,22,2
17373.0,28,0,232653,13,13,6,4,1,3,1,0,0,40,22,2
17374.0,63,0,246841,12,9,6,12,1,3,1,0,0,40,22,2
17375.0,32,0,154087,12,9,6,1,1,3,1,0,0,40,22,2
17376.0,20,0,199011,10,10,1,12,0,3,1,0,0,12,22,2
17377.0,51,1,205100,0,14,6,6,2,3,2,0,0,30,22,0
17378.0,36,0,177907,13,13,1,14,4,3,1,2176,0,20,26,2
17379.0,24,0,50400,10,10,6,3,1,1,1,0,0,40,22,2
17380.0,41,5,97064,14,11,5,5,6,3,2,0,0,44,22,2
17381.0,21,0,65038,12,9,1,13,0,3,1,0,0,40,22,2
17382.0,27,0,292472,10,10,1,7,4,0,1,0,1876,45,17,2
17383.0,17,0,225211,7,5,1,14,0,5,1,0,0,35,22,2
17384.0,45,0,320192,8,2,6,14,2,3,2,0,0,40,22,2
17385.0,39,2,119421,12,9,0,5,6,3,2,0,625,35,22,2
17386.0,21,0,83580,10,10,1,6,0,1,2,0,0,4,22,2
17387.0,29,0,133696,13,13,1,6,4,3,1,8614,0,45,22,0
17388.0,39,0,141584,0,14,1,3,4,3,1,0,2444,45,22,0
17389.0,42,0,529216,12,9,0,1,5,5,1,0,0,40,22,2
17390.0,22,0,390817,3,3,6,7,5,3,1,0,0,40,3,2
17391.0,21,6,85733,10,10,1,8,0,3,2,0,0,40,22,2
17392.0,59,0,155976,12,9,2,5,4,3,2,0,0,40,22,2
17393.0,40,0,221172,0,14,6,4,1,3,1,0,0,65,22,0
17394.0,45,0,270842,10,10,5,14,4,3,2,0,0,40,22,2
17395.0,35,0,82622,12,9,5,4,4,3,1,0,0,50,22,2
17396.0,58,0,371064,12,9,6,0,1,3,1,0,0,20,22,2
17397.0,45,0,54744,10,10,6,7,1,3,1,0,1848,40,22,0
17398.0,29,0,22641,12,9,6,13,1,1,1,0,0,45,22,2
17399.0,21,0,218957,4,7,1,7,0,3,1,0,0,45,22,2
17400.0,51,0,441637,12,9,6,9,1,3,1,0,0,40,22,2
17401.0,34,5,143699,10,10,6,14,2,3,2,0,0,40,22,2
17402.0,40,0,183096,13,13,5,5,4,3,2,0,0,35,22,2
17403.0,45,0,97176,4,7,5,5,6,3,2,0,0,16,22,2
17404.0,38,1,122493,2,6,6,3,1,3,1,0,1887,40,22,0
17405.0,22,0,311376,13,13,1,5,0,3,2,0,0,40,22,2
17406.0,37,0,78928,7,5,6,14,1,3,1,3137,0,40,22,2
17407.0,62,0,123582,2,6,5,14,6,3,2,0,0,40,22,2
17408.0,32,7,174215,13,13,1,4,4,3,2,0,0,60,22,2
17409.0,36,0,183902,13,13,6,6,2,3,2,0,0,4,22,0
17410.0,43,0,247880,12,9,1,7,4,3,1,0,0,40,22,2
17411.0,37,0,256636,12,9,6,1,1,3,1,0,0,40,22,2
17412.0,33,6,152875,13,13,6,8,2,0,2,0,0,40,7,2
17413.0,28,0,22422,12,9,1,1,6,3,1,0,0,55,22,2
17414.0,49,6,178215,10,10,2,8,6,3,2,0,0,28,22,2
17415.0,47,5,194360,12,9,6,14,2,3,2,0,0,7,22,0
17416.0,59,0,247187,12,9,5,5,4,3,2,0,0,40,22,2
17417.0,35,0,63921,12,9,6,13,1,3,1,0,0,40,22,2
17418.0,35,0,224889,13,13,6,3,1,3,1,0,0,40,22,2
17419.0,29,1,178564,13,13,1,6,5,3,1,0,0,40,22,2
17420.0,57,0,47619,1,12,5,6,4,5,2,0,0,40,22,2
17421.0,41,0,92775,13,13,6,4,1,3,1,0,0,60,22,0
17422.0,37,0,50837,0,14,6,6,1,3,1,0,0,45,22,0
17423.0,20,5,235894,10,10,1,0,0,3,1,0,0,40,22,2
17424.0,44,0,244974,12,9,6,3,1,3,1,0,0,60,22,2
17425.0,20,5,526734,12,9,1,5,4,3,2,0,0,30,22,2
17426.0,38,1,243484,13,13,6,5,2,3,2,0,0,28,22,0
17427.0,23,0,201664,12,9,6,5,5,3,1,0,0,40,22,2
17428.0,24,0,234640,12,9,4,3,0,3,2,0,0,36,22,2
17429.0,46,0,268022,13,13,6,3,1,3,1,0,0,40,22,0
17430.0,32,5,223267,12,9,6,1,1,3,1,0,0,40,22,2
17431.0,21,1,99199,12,9,6,7,1,3,1,0,0,40,22,2
17432.0,32,0,137076,10,10,6,3,1,3,1,0,0,40,22,2
17433.0,41,0,115411,10,10,5,3,0,3,1,2174,0,45,22,2
17434.0,51,0,313146,12,9,6,13,1,3,1,0,0,40,22,2
17435.0,69,1,29980,15,4,1,0,5,3,1,1848,0,10,22,2
17436.0,39,3,543042,12,9,6,7,1,3,1,5178,0,50,22,0
17437.0,43,0,271807,10,10,5,7,4,3,1,0,0,40,22,2
17438.0,51,7,97934,13,13,6,0,1,3,1,5178,0,40,22,0
17439.0,43,0,191196,12,9,5,14,4,3,1,0,0,40,22,2
17440.0,35,1,264627,4,7,5,4,6,3,2,0,0,84,22,2
17441.0,32,0,183801,12,9,5,7,0,3,1,0,0,40,22,2
17442.0,25,0,209227,13,13,1,6,0,3,2,0,0,21,22,2
17443.0,64,0,216208,10,10,2,3,4,3,2,0,0,40,22,2
17444.0,28,0,377095,13,13,6,4,2,3,2,0,0,40,22,2
17445.0,44,0,317535,8,2,6,2,5,3,1,0,0,40,3,2
17446.0,40,0,247880,13,13,6,9,1,3,1,0,0,40,22,0
17447.0,21,0,152246,10,10,1,12,0,0,1,0,0,40,19,2
17448.0,23,0,428299,12,9,1,7,4,3,1,0,0,40,22,2
17449.0,23,0,161708,10,10,1,14,6,3,2,0,0,20,22,2
17450.0,19,0,167859,12,9,1,14,0,5,1,0,0,40,22,2
17451.0,61,0,85194,10,10,6,9,1,3,1,0,0,25,22,2
17452.0,47,3,119471,15,4,1,7,4,2,1,0,0,40,26,2
17453.0,39,0,117683,2,6,6,12,1,3,1,0,0,45,22,2
17454.0,51,0,139347,12,9,6,5,2,3,2,7688,0,40,22,0
17455.0,25,0,427744,2,6,6,4,1,3,1,0,0,40,22,2
17456.0,33,0,122116,12,9,6,3,1,3,1,0,0,45,22,2
17457.0,34,2,227931,10,10,5,5,4,3,2,0,0,38,22,2
17458.0,54,1,226497,10,10,6,3,1,3,1,0,0,50,22,2
17459.0,24,0,83783,13,13,1,9,0,3,2,0,0,40,22,2
17460.0,28,0,197113,12,9,1,13,0,2,1,0,0,50,38,2
17461.0,33,0,204742,10,10,6,3,1,3,1,0,0,44,22,2
17462.0,63,6,331527,12,9,6,8,1,3,1,0,0,14,22,2
17463.0,31,0,213179,12,9,6,1,1,3,1,0,0,60,22,0
17464.0,70,3,188260,12,9,6,4,1,3,1,0,0,16,22,2
17465.0,43,0,298161,12,9,6,13,2,3,2,0,0,40,31,2
17466.0,36,0,143774,10,10,6,5,2,3,2,0,0,12,22,0
17467.0,50,5,139296,4,7,1,7,6,3,1,0,0,40,22,2
17468.0,21,0,152389,10,10,1,14,4,5,2,0,0,30,22,2
17469.0,31,0,309974,10,10,0,9,6,5,2,0,0,40,22,2
17470.0,19,6,37085,10,10,1,8,0,3,2,0,0,30,22,2
17471.0,39,0,270059,10,10,5,5,6,3,2,0,0,35,22,2
17472.0,29,0,130045,15,4,6,14,2,3,2,0,0,40,22,2
17473.0,39,0,188038,10,10,5,12,4,3,1,0,0,40,22,2
17474.0,17,0,168203,15,4,1,0,5,2,1,0,0,40,3,2
17475.0,46,0,171807,10,10,5,3,6,3,2,0,0,40,22,2
17476.0,62,0,186696,12,9,6,7,1,3,1,0,0,40,22,2
17477.0,32,0,177531,2,6,5,14,6,5,2,0,0,23,22,2
17478.0,28,0,115464,12,9,1,14,0,5,2,0,0,40,22,2
17479.0,19,0,501144,10,10,1,3,5,5,2,0,0,40,22,2
17480.0,61,5,180079,9,16,6,4,1,3,1,4064,0,40,22,2
17481.0,18,0,205894,10,10,1,3,0,3,1,0,0,25,26,2
17482.0,39,1,218490,6,15,6,6,1,3,1,0,2415,50,26,0
17483.0,24,5,203924,13,13,6,2,1,3,1,0,0,45,22,2
17484.0,38,0,91857,10,10,6,7,1,3,1,0,0,41,22,2
17485.0,38,0,229700,0,14,6,6,1,5,1,0,0,40,22,0
17486.0,17,0,158704,2,6,1,3,0,3,1,0,0,20,22,2
17487.0,28,0,190911,12,9,6,7,1,3,1,0,0,40,22,2
17488.0,52,0,139176,12,9,6,3,1,3,1,0,0,8,22,2
17489.0,61,0,119684,6,15,6,6,1,3,1,15024,0,20,22,0
17490.0,69,0,124930,3,3,6,13,1,3,1,0,2267,40,22,2
17491.0,19,0,168693,12,9,1,3,0,3,2,0,0,25,22,2
17492.0,26,0,250038,10,10,6,5,1,3,1,0,0,40,22,0
17493.0,34,3,353927,10,10,6,4,1,3,1,0,0,40,22,0
17494.0,70,0,216390,7,5,6,13,2,3,2,2653,0,40,22,2
17495.0,21,0,230248,12,9,1,5,4,3,2,0,0,25,22,2
17496.0,43,0,117728,12,9,6,7,1,3,1,0,0,44,22,2
17497.0,52,0,115851,12,9,6,7,1,3,1,0,0,40,22,2
17498.0,59,0,193335,12,9,6,7,1,3,1,0,0,40,22,0
17499.0,21,0,203894,14,11,1,5,0,3,2,0,0,40,22,2
17500.0,53,1,100109,0,14,6,4,1,3,1,0,1977,40,22,0
17501.0,55,2,157639,10,10,6,2,1,3,1,0,0,40,22,0
17502.0,46,3,235320,0,14,5,3,4,3,1,0,0,60,22,0
17503.0,36,0,127686,12,9,0,5,6,3,2,0,0,37,22,2
17504.0,39,0,28572,12,9,1,12,0,3,1,0,0,48,22,2
17505.0,78,6,91534,13,13,6,8,1,3,1,0,0,3,22,2
17506.0,30,0,184687,12,9,1,6,0,3,2,0,0,30,22,2
17507.0,22,0,267945,10,10,1,3,0,3,2,0,0,16,22,2
17508.0,43,0,131899,13,13,6,4,1,3,1,0,0,40,22,0
17509.0,36,0,192614,12,9,5,13,4,3,1,0,0,56,22,2
17510.0,36,0,186808,13,13,6,7,0,3,1,0,0,40,22,0
17511.0,50,0,44116,12,9,5,7,6,3,2,0,0,40,22,2
17512.0,27,7,46442,13,13,1,2,4,3,2,0,0,35,22,2
17513.0,46,7,78022,12,9,6,5,1,3,1,0,0,40,22,0
17514.0,24,0,417668,13,13,1,6,0,3,1,0,0,20,22,2
17515.0,41,0,223763,12,9,5,7,4,3,1,0,0,40,22,2
17516.0,68,0,223851,12,9,6,5,1,3,1,0,0,24,22,2
17517.0,38,5,115634,10,10,6,4,1,3,1,0,0,40,22,2
17518.0,47,0,114459,12,9,6,3,1,3,1,0,0,40,22,0
17519.0,41,0,197093,10,10,1,14,4,5,1,0,0,20,22,2
17520.0,31,1,357145,9,16,1,6,0,3,2,0,0,48,22,2
17521.0,29,0,59231,10,10,6,7,1,3,1,0,0,42,22,2
